epoch,train_loss,train_acc
1,1.7305262377542163,35.784444444444446
2,1.3548909013051835,50.64666666666667
3,1.1733646991063678,57.60698412698413
4,1.0558411866203188,62.17269841269841
5,0.9595872255355593,65.7968253968254
6,0.8811925046890501,68.77142857142857
7,0.8101947968013703,71.35746031746032
8,0.7568714763338603,73.29015873015874
9,0.710508452109685,74.85333333333334
10,0.6706154107956659,76.3384126984127
11,0.6336463117327009,77.5615873015873
12,0.6036677113850911,78.60634920634921
13,0.5770690547398158,79.58666666666667
14,0.5502123201400515,80.56031746031746
15,0.528448537093874,81.35873015873015
16,0.5094967618427579,81.97555555555556
17,0.48966666700575084,82.6815873015873
18,0.474463677687872,83.2247619047619
19,0.4522418210953001,84.04063492063491
20,0.43985247584751674,84.50222222222222
21,0.4257303737095424,84.96539682539682
22,0.41276212775820775,85.40984126984127
23,0.39961366039457774,85.90920634920634
24,0.3873299242292132,86.28793650793651
25,0.37533558310856896,86.67015873015873
26,0.3643204564654638,87.0904761904762
27,0.3541591609409877,87.54063492063491
28,0.3432343680245536,87.79555555555555
29,0.3382588310120598,88.02984126984127
30,0.3249286961631169,88.46063492063492
31,0.3199159397670201,88.64158730158731
32,0.3097228769453745,89.06761904761905
33,0.2994802717905196,89.42730158730159
34,0.2942228723677378,89.5968253968254
35,0.2862142319694398,89.87523809523809
36,0.28576001972016835,89.81587301587301
37,0.273778870573498,90.31333333333333
38,0.2651400316026476,90.60761904761905
39,0.2586801182095967,90.83936507936508
40,0.24964700331914993,91.17936507936508
41,0.2457059325929672,91.34761904761905
42,0.23726384534078931,91.60730158730159
43,0.23124813772534566,91.79587301587301
44,0.22693758532811725,91.94031746031746
45,0.2267450445750403,91.96920634920635
46,0.21957051018608942,92.22730158730158
47,0.21515757412380643,92.38031746031746
48,0.2072423873659164,92.7
49,0.20101734531947546,92.90793650793651
50,0.19519990898011222,93.02126984126984
51,0.18880231592087518,93.24
52,0.18563353082566034,93.44190476190477
53,0.18709771604992095,93.31460317460318
54,0.17943622854323615,93.62571428571428
55,0.17190647124033126,93.92730158730159
56,0.16964957478841144,93.96539682539682
57,0.16421155700683593,94.23904761904762
58,0.1620513159131247,94.24984126984127
59,0.15650479044838558,94.4584126984127
60,0.15298328976101344,94.5984126984127
61,0.14953414677211216,94.71333333333334
62,0.14561387694828093,94.85555555555555
63,0.1415719641428145,94.95079365079366
64,0.139052451736208,95.06222222222222
65,0.13577152005150206,95.18761904761905
66,0.1335297410510835,95.22698412698412
67,0.13135130997915118,95.34825396825397
68,0.12717652154347253,95.45904761904762
69,0.1237670404343378,95.62476190476191
70,0.11763982736496699,95.81809523809524
71,0.11489080040341332,95.94920634920635
72,0.11566730742681594,95.86571428571429
73,0.11318046641274104,95.98063492063493
74,0.1105300672137548,96.02412698412698
75,0.10859732009645492,96.11873015873016
76,0.10283415202791729,96.33650793650794
77,0.10391163489932105,96.29492063492063
78,0.10385527639237661,96.29809523809524
79,0.09716509750608414,96.5352380952381
80,0.09446632881770058,96.62444444444445
81,0.09486912124875992,96.64571428571429
82,0.09319957365005735,96.6752380952381
83,0.08809367293100509,96.86603174603175
84,0.08797091814071413,96.8568253968254
85,0.08701903944469634,96.92984126984128
86,0.0868783792526003,96.88539682539682
87,0.08227689262269035,97.06888888888889
88,0.08016507331605942,97.14285714285714
89,0.08033946729993063,97.15301587301587
90,0.08192698798406692,97.06761904761905
