epoch,loss,accuracy
111,0.5381753980000814,0.8128222222222222
112,0.5255726388401455,0.8153111111111111
113,0.5277763579580519,0.8158444444444445
114,0.5230408580568102,0.8179111111111111
115,0.5188350207540724,0.8196222222222223
116,0.5137703839513991,0.8200222222222222
117,0.5157109641498989,0.8216
118,0.510345159011417,0.8238444444444445
119,0.5055634011374579,0.8252444444444444
120,0.5050492679489983,0.823
121,0.5072991028679742,0.8246888888888889
122,0.5003842235247294,0.8253555555555555
123,0.49396300156911216,0.8260888888888889
124,0.5004062295807733,0.8266888888888889
125,0.494159647597207,0.8286222222222223
126,0.4897849951532152,0.8300666666666666
127,0.4870279643588596,0.8299333333333333
128,0.482874591726727,0.8338
129,0.47991700101428564,0.8332666666666667
130,0.48472434941927595,0.8301111111111111
131,0.48095347657733495,0.8315555555555556
132,0.48145525528589883,0.8305333333333333
133,0.4747625188085768,0.8357333333333333
134,0.47575622528923883,0.8333111111111111
135,0.46885510278277925,0.8371555555555555
136,0.4633417082468669,0.8380444444444445
137,0.4647234004020691,0.8383111111111111
138,0.4670455516497294,0.8388
139,0.4608507947180006,0.8406222222222223
140,0.46291341483857895,0.8381777777777778
141,0.45335731173621285,0.8412666666666667
142,0.45273787485228645,0.8419111111111112
143,0.46216453880733915,0.8375333333333334
144,0.454653997765647,0.8396444444444444
145,0.4453945362197028,0.8465777777777778
146,0.4520937389638689,0.8411333333333333
147,0.4420279067569309,0.8462666666666666
148,0.44666907473140294,0.8434666666666667
149,0.4379864854123857,0.8471111111111111
150,0.4315929890844557,0.8475111111111111
151,0.43266295936902366,0.8487777777777777
152,0.43174062457084655,0.8494666666666667
153,0.4296164374775357,0.8513333333333334
154,0.43306407226456534,0.8502888888888889
155,0.4254104050371382,0.8534888888888889
156,0.42793359672758313,0.8492666666666666
157,0.42917975345187714,0.8500666666666666
158,0.4186315217177073,0.8528666666666667
159,0.4244777505238851,0.8514222222222222
160,0.4230635027779473,0.8528888888888889
161,0.4175072731812795,0.8531555555555556
162,0.41990236700375877,0.8547333333333333
163,0.40622776029374863,0.8579777777777777
164,0.40908336096339754,0.8583333333333333
165,0.40500731428464254,0.8576222222222222
166,0.4090264714188046,0.8577555555555556
167,0.4042213315486908,0.8576444444444444
168,0.4033063875622219,0.8597111111111111
169,0.4076240270720588,0.8586666666666667
170,0.4008641337076823,0.859
171,0.3965490913444095,0.8632444444444445
172,0.39390211803118386,0.8636222222222222
173,0.3882343771245744,0.8643333333333333
174,0.39073159136772156,0.8648888888888889
175,0.3889246103498671,0.8633777777777778
176,0.3854807943026225,0.8647111111111111
177,0.38685857446988425,0.8642444444444445
178,0.3835467145442963,0.8660888888888889
179,0.3947392752011617,0.8620666666666666
180,0.3914771124945747,0.8612666666666666
181,0.3813211996767256,0.8668666666666667
182,0.37556313698556687,0.8688444444444444
183,0.38043491612540353,0.8675333333333334
184,0.37639126983218724,0.8671111111111112
185,0.3754081527656979,0.8678444444444444
186,0.3783389248953925,0.8652666666666666
187,0.37461591164800856,0.8692666666666666
188,0.36968562233183117,0.8700666666666667
189,0.36411394544177583,0.8736222222222222
190,0.3680491975254483,0.8714
191,0.3665100102212694,0.8719111111111111
192,0.3632437809732225,0.8736888888888888
193,0.3610946383688185,0.8727111111111111
194,0.35891131494839984,0.8748222222222222
195,0.35358083564440407,0.8758444444444444
196,0.356330843284395,0.8746
197,0.3525272138330672,0.8762444444444445
198,0.3519660469426049,0.8758222222222222
199,0.3455528307278951,0.8778888888888889
200,0.35537040916019014,0.8748444444444444
201,0.34479267807006836,0.8783777777777778
202,0.34382324521806507,0.8806666666666667
203,0.34800754602750145,0.8792
204,0.3371606384701199,0.8812888888888889
205,0.3439483763270908,0.8777555555555555
206,0.3503426543341743,0.8775777777777778
207,0.3458091616100735,0.8794222222222222
208,0.3364581823507945,0.8823555555555556
209,0.33373353752560087,0.884
210,0.33162044081687925,0.8846666666666667
211,0.3357218487792545,0.8807111111111111
212,0.32843444578912523,0.8843111111111112
213,0.3329987011750539,0.8837333333333334
214,0.3307828194512261,0.8838
215,0.3204154124683804,0.8860666666666667
216,0.3294586118910048,0.8858
217,0.32213442585733204,0.8882666666666666
218,0.32584630254109703,0.8853777777777778
219,0.32719714935090805,0.8856444444444445
220,0.32021795518663193,0.8864
221,0.31972867701848345,0.8880666666666667
222,0.31778343935012815,0.8895555555555555
223,0.32057593878640067,0.8870222222222223
224,0.3130630853282081,0.8907777777777778
225,0.31717081355518767,0.8900666666666667
226,0.3089456317477756,0.8908888888888888
227,0.31040645523071286,0.8907111111111111
228,0.3110627595106761,0.8904444444444445
229,0.30501978334320917,0.8946888888888889
230,0.30171261761453416,0.8951777777777777
231,0.31007904737790426,0.8906444444444445
232,0.3016269085937076,0.8941333333333333
233,0.30318412093056574,0.894
234,0.30228100962109034,0.8924888888888889
235,0.2978381279203627,0.8947777777777778
236,0.29432226741578843,0.8954
237,0.29437280611991884,0.8971111111111111
238,0.2914461126539442,0.8968222222222222
