epoch,train_loss,train_acc
1,1.710800545828683,36.38031746031746
2,1.3398245739164807,51.12126984126984
3,1.1657263089618985,57.90539682539683
4,1.0442182321699838,62.47142857142857
5,0.9418674906412761,66.52126984126984
6,0.858421690828838,69.53492063492064
7,0.7950579168410529,71.90793650793651
8,0.7422687777080234,73.76126984126984
9,0.7007425459604415,75.20952380952382
10,0.6612491484142485,76.66349206349206
11,0.625356007796999,77.8784126984127
12,0.5948037347702753,78.99396825396825
13,0.5679011689201234,79.9695238095238
14,0.5439028956821986,80.78825396825397
15,0.5215473898266989,81.5431746031746
16,0.5026123559860957,82.21206349206349
17,0.48314390278165303,82.8368253968254
18,0.46443060743543835,83.53333333333333
19,0.4499533627464658,84.06793650793651
20,0.437751559593564,84.55365079365079
21,0.42127987501356334,85.10539682539682
22,0.408492282976423,85.55746031746031
23,0.3945582030765594,86.07619047619048
24,0.38429912971617686,86.4152380952381
25,0.37364131803966705,86.77238095238096
26,0.36120183468773254,87.20095238095239
27,0.34973753109886535,87.63714285714286
28,0.3448243466331845,87.78888888888889
29,0.336337246897864,88.07777777777778
30,0.322977349320669,88.52349206349206
31,0.31705232989598836,88.81428571428572
32,0.306635254632859,89.15746031746032
33,0.29973628636920263,89.38
34,0.2943524897015284,89.55269841269842
35,0.28580923929365853,89.96253968253968
36,0.2774397162058997,90.22063492063492
37,0.2693513101486933,90.50380952380952
38,0.2625976576305571,90.71015873015872
39,0.2599845307123093,90.78984126984128
40,0.2500033984471881,91.14285714285714
41,0.245790284656343,91.31492063492064
42,0.23984480418856183,91.49777777777778
43,0.23866934334891182,91.55968253968254
44,0.23071542026580327,91.80634920634921
45,0.22255896696060423,92.14190476190477
46,0.2175284708901057,92.3215873015873
47,0.21288068418956937,92.47746031746031
48,0.2091078804379418,92.63746031746032
49,0.20080683119032117,92.94666666666667
50,0.19501582568940662,93.08857142857143
51,0.19444876546708365,93.10349206349207
52,0.18728449588351778,93.32666666666667
53,0.18435712408641028,93.44444444444444
54,0.18007405504499163,93.61936507936508
55,0.17918336351182726,93.68031746031745
56,0.1733666716560485,93.82031746031745
57,0.17007575344509548,93.9536507936508
58,0.16240380292619977,94.2688888888889
59,0.1594346976628379,94.3647619047619
60,0.15612221029372442,94.4615873015873
61,0.15892135235014415,94.3295238095238
62,0.14879093472919766,94.75174603174604
63,0.1443004620022244,94.90190476190476
64,0.14316996807522245,94.86285714285714
65,0.14068010335044256,95.00253968253968
66,0.1397220077151344,95.02920634920635
67,0.13544780634319972,95.19936507936508
68,0.13291637957133945,95.27047619047619
69,0.12866047161041744,95.45142857142856
70,0.12236458232819088,95.67746031746032
71,0.12205199623713418,95.6920634920635
72,0.12077650577605717,95.68349206349207
73,0.11577798614501954,95.86380952380952
74,0.11381089838421533,95.92888888888889
75,0.1117491451687283,96.0247619047619
76,0.11025499441964286,96.06285714285714
77,0.11090082235184927,96.04380952380953
78,0.10684646286737351,96.1920634920635
79,0.09997843682425363,96.43555555555555
80,0.10019048309326171,96.39904761904762
